Food_Name,PC1,PC2,cluster
"Pistachio nuts, lightly salted",8.533430787400874,0.794774051528047,6
"Pistachio nuts, unsalted",8.532449866070703,0.793367029795008,6
"Walnuts, excluding honey roasted",9.926658221828658,-0.9376770356277764,6
"Walnuts, honey roasted",7.550788786911112,-1.3993877221301845,6
Almond butter,9.94359654082805,0.7985176094207016,6
"Almond butter, lower sodium",9.949920831308425,0.7980727968759241,6
Almond paste,4.242754341255423,0.45155922545314175,0
Cashew butter,9.27945498201557,-1.5736800070166608,6
Peanut butter,9.296707754666473,-0.09537044034405437,6
"Peanut butter, lower sodium",9.165415234894576,-0.11441176434620012,6
"Peanut butter, lower sodium and lower sugar",10.109333146056503,0.32062764480926403,6
"Peanut butter, lower sugar",11.053652438458831,0.7469547908849454,6
"Peanut butter, reduced fat",7.04829526371007,1.1353442433895744,6
"Peanut butter, vitamin and mineral fortified",18.288580701801244,11.187366249567178,3
Peanut butter and jelly,3.4318905530502573,-0.14229625437917431,0
Peanut butter and chocolate spread,5.205559504836827,-0.8738699193260848,6
Soy nut butter,7.954090189565548,-0.32712346866552544,6
Peanut sauce,0.8215203586752811,-0.3192309424931674,0
"Soup, peanut",-2.0933031052926334,0.12848447579084804,1
"Gravy, vegetarian",-0.2703696179671992,-1.8030267676469773,1
"Peanut butter sandwich, NFS",3.2690460268824877,1.3668507890458137,0
"Peanut butter sandwich, with regular peanut butter, on white bread",3.2690460268824877,1.3668507890458137,0
"Peanut butter sandwich, with regular peanut butter, on wheat bread",3.335675927192732,1.2556075940596652,0
"Peanut butter sandwich, with reduced fat peanut butter, on white bread",2.4844107043267556,1.7927972331812347,0
"Peanut butter sandwich, with reduced fat peanut butter, on wheat bread",2.551719287081773,1.6861208481732213,0
"Peanut butter and jelly sandwich, NFS",2.2493488584598103,1.0940878746301437,0
"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread",2.2493488584598103,1.0940878746301437,0
"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread",2.305823218684717,1.0004904384974422,0
"Peanut butter and jelly sandwich, with reduced fat peanut butter, on white bread",1.6062007005755723,1.4422671473972697,0
"Peanut butter and jelly sandwich, with reduced fat peanut butter, on wheat bread",1.6667737528218833,1.359198388273247,0
"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on white bread",2.1406467406302423,1.1123580463098561,0
"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on wheat bread",2.1967740443621744,1.0244907195553936,0
"Peanut butter and jelly sandwich, frozen commercial product without crusts",2.2493488584598103,1.0940878746301437,0
"Almond butter sandwich, on white bread",3.4925856392886514,1.6799732213920937,0
"Almond butter sandwich, on wheat bread",3.563177208577116,1.5720562139394347,0
"Almond butter and jelly sandwich, on white bread",2.439970112986523,1.352496215633477,0
"Almond butter and jelly sandwich, on wheat bread",2.4885598768118653,1.254049277828597,0
Nutella sandwich on white bread,1.9893661542725396,0.3115093110496645,0
Nutella sandwich on wheat bread,2.0559277951280577,0.20232865468706643,0
"Coconut milk, used in cooking",3.6867311864491414,-8.42409676358602,2
"Yogurt, coconut milk",-1.4401888644132652,-1.9926890395278312,1
"Yogurt, almond milk",-1.3745445518697486,0.2037141970466331,1
"Coconut cream, canned, sweetened",2.424448030248294,-6.636504035380442,2
"Coconut water, unsweetened",-3.8369374660085604,-0.41753816962223117,1
"Coconut water, sweetened",-3.736131164767666,-0.4069307714376072,1
"Trail mix, NFS",4.362967742431849,0.7015795112081169,0
Trail mix with nuts,10.053914667703385,0.7580236268813328,6
Trail mix with nuts and fruit,4.362967742431849,0.7015795112081169,0
Trail mix with chocolate,5.82004616917901,-0.3611734522762763,6
"Trail mix with pretzels, cereal, or granola",5.000712320212566,1.3378106837010142,0
"Pumpkin seeds, NFS",11.570076352105962,1.773671272719498,6
"Pumpkin seeds, salted",11.539039868966036,1.761503493437735,6
"Pumpkin seeds, unsalted",11.570076352105962,1.773671272719498,6
"Sunflower seeds, plain, unsalted",11.892262873948505,3.7291053003297803,6
"Sunflower seeds, plain, salted",11.858356051789562,3.6985790033402517,6
"Sunflower seeds, flavored",11.442993249698354,3.5700196960125306,6
"Sunflower seeds, NFS",11.892262873948505,3.7291053003297803,6
Sesame seeds,11.71110009062112,1.1160472971270061,6
Tahini,12.300457290911682,1.622789195569133,6
Flax seeds,9.214271654811991,2.9195598819527233,6
Mixed seeds,11.813954398296746,3.242534765789859,6
Chia seeds,9.33816065739525,4.231928222199305,6
"Bread, NS as to major flour",0.05071645223861151,2.1485722391176716,0
"Bread, NS as to major flour, toasted",0.33580465329735704,2.1532091710896917,0
"Bread, made from home recipe or purchased at a bakery, NS as to major flour",-0.18798865162646244,1.534327027532232,0
"Bread, made from home recipe or purchased at a bakery, toasted, NS as to major flour",0.09775524517593628,1.5352957046388849,0
"Roll, NS as to major flour",-0.09761581926485882,1.849777358102353,0
"Roll, hard, NS as to major flour",-0.018618216842116272,1.990277913094582,0
"Roll, bran, NS as to type of bran",0.44434003150582696,2.168212213379817,0
"Bread, white",0.05071645223861151,2.1485722391176716,0
"Bread, white, toasted",0.33580465329735704,2.1532091710896917,0
"Bread, white, made from home recipe or purchased at a bakery",-0.18798865162646244,1.534327027532232,0
"Bread, white, made from home recipe or purchased at a bakery, toasted",0.09775524517593628,1.5352957046388849,0
"Bread, white with whole wheat swirl",0.1298377945003056,1.9705075554721767,0
"Bread, white with whole wheat swirl, toasted",0.6255430619808022,2.051346150857851,0
"Bread, Cuban",0.01851256310253573,2.715112233902205,0
"Bread, Cuban, toasted",0.28072229908213986,2.7279677413418217,0
"Bread, native, water, Puerto Rican style",-0.29488332020561037,1.8398461217357458,0
"Bread, native, water, toasted, Puerto Rican style",-0.018012373318788105,1.8689302344672376,0
"Bread, lard, Puerto Rican style",-0.4058076978358881,1.8073611343440437,0
"Bread, lard, toasted, Puerto Rican style",0.0014236197925318501,2.0723192393250955,0
"Bread, French or Vienna",0.01851256310253573,2.715112233902205,0
"Bread, French or Vienna, toasted",0.28072229908213986,2.7279677413418217,0
"Focaccia, Italian, plain",0.2647908613669962,1.8579621608505816,0
"Bread, naan",0.523501231957628,0.627446776278624,0
"Bread, Italian, Grecian, Armenian",-0.10245863603388689,2.47958477220981,0
"Bread, Italian, Grecian, Armenian, toasted",0.1494597403529248,2.4743571544592915,0
"Bread, pita",-0.4136893028151229,2.3501832865586225,0
"Bread, pita with fruit",-0.49955484813671125,2.1448572726717994,0
"Bread, cheese",2.9989162157689537,-0.32982940553228995,0
"Bread, cheese, toasted",3.5863657914142446,-0.5478058367559744,0
"Bread, cinnamon",-1.0774122775912507,1.0435787052462613,0
"Bread, cinnamon, toasted",0.33580465329735704,2.1532091710896917,0
"Bread, cornmeal and molasses",0.2545054160871775,1.5167309672299307,0
"Bread, cornmeal and molasses, toasted",0.5912767982827453,1.530078359745402,0
"Bread, egg, Challah",0.6525942770332724,1.7691542961103328,0
"Bread, egg, Challah, toasted",1.0074795194900177,1.7676413755120257,0
"Garlic bread, NFS",2.733765668731643,0.7007277015616957,0
"Garlic bread, from fast food / restaurant",2.733765668731643,0.7007277015616957,0
"Garlic bread, from frozen",2.7179166483252115,0.6956037728089755,0
"Garlic bread, with parmesan cheese, from fast food / restaurant",2.8353259336808785,0.5768917593982499,0
"Garlic bread, with parmesan cheese, from frozen",2.8248407293510467,0.5783462933105578,0
"Garlic bread, with melted cheese, from fast food / restaurant",3.2216195232051725,-0.2307535285112128,0
"Garlic bread, with melted cheese, from frozen",3.04168405190027,0.09004676005695315,0
"Bread, onion",-0.6552186217451206,1.310662818049716,0
"Bread, onion, toasted",-0.4032972771863144,1.3125506673062564,0
"Bread, reduced calorie and/or high fiber, white or NFS",-0.28111516532611835,2.313270210832168,0
"Bread, reduced calorie and/or high fiber, white or NFS, toasted",-0.005650594323222499,2.3835160053404647,0
"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts",-0.39154792508067343,2.1088947688878186,0
"Bread, reduced calorie and/or high fiber, white or NFS, with fruit and/or nuts, toasted",-0.11055393982724328,2.1919242397748278,0
"Bread, white, special formula, added fiber",0.5824865308971706,2.910795800815442,0
"Bread, white, special formula, added fiber, toasted",0.9179680942138218,2.983196998778464,0
"Bread, high protein, toasted",0.5500110847593668,2.9385026517638915,0
"Bread, potato",0.3010230153856892,2.6639673308636973,0
"Bread, potato, toasted",0.6260539333975684,2.757475817323229,0
"Bread, raisin",-0.04470581465959722,2.043584276386902,0
"Bread, raisin, toasted",0.25010107191989434,2.071994190689711,0
"Bread, sour dough",0.01851256310253573,2.715112233902205,0
"Bread, sour dough, toasted",0.28072229908213986,2.7279677413418217,0
"Bread, sweet potato",-0.6513227656169358,1.4026913696244732,0
"Bread, sweet potato, toasted",-0.3957295487718997,1.4144322332298738,0
"Bread, vegetable",-0.3392442942489691,1.5834756953902474,0
"Bread, vegetable, toasted",-0.06377964732583923,1.5919509032037917,0
Bruschetta,-1.1911479376747127,0.4481653325122394,1
"Bread, dough, fried",1.883642751627077,-0.039492336701412424,0
"Roll, white, soft",-0.09761581926485882,1.849777358102353,0
"Roll, white, hard",-0.018618216842116272,1.990277913094582,0
"Roll, white, hot dog bun",0.05071645223861151,2.1485722391176716,0
"Roll, white, hamburger bun",0.05071645223861151,2.1485722391176716,0
"Roll, diet",0.01851256310253573,2.715112233902205,0
"Roll, egg bread",0.6525942770332724,1.7691542961103328,0
"Roll, cheese",1.0272317286224044,1.5429839965055283,0
"Roll, French or Vienna",0.01851256310253573,2.715112233902205,0
"Roll, garlic",0.6300488390841446,2.020737735746769,0
"Roll, white, hoagie, submarine",-0.09761581926485882,1.849777358102353,0
"Roll, Mexican, bolillo",0.6960178438013287,2.410471285950743,0
"Roll, sour dough",0.01851256310253573,2.715112233902205,0
"Roll, sweet, no frosting",1.063159352794217,0.6457461566520102,0
"Roll, sweet, cinnamon bun, no frosting",1.455211025146539,0.3390958960934959,0
"Roll, sweet, cinnamon bun, frosted",3.416137014356923,-1.8210081254289847,0
"Pan dulce, NFS",0.8800166415911013,1.1953949529938672,0
"Pan Dulce, with fruit, no frosting",1.455211025146539,0.3390958960934959,0
"Roll, sweet, with fruit, frosted",1.2762824322802053,0.0896328618307047,0
"Roll, sweet, with fruit, frosted, diet",3.416137014356923,-1.8210081254289847,0
"Roll, sweet, frosted",1.8227681105577709,-0.08901770620855153,0
"Pan Dulce, no topping",0.7901342573842697,1.2902625428559018,0
"Pan Dulce, with sugar topping",0.9724385565161179,1.1007349419678156,0
"Pan Dulce, with raisins and icing",0.6609458271714105,1.0600660693870771,0
"Coffee cake, yeast type",1.455211025146539,0.3390958960934959,0
Croissant,4.4742323856894,-3.660197008090045,2
"Croissant, cheese",4.447393070103812,-3.0037244411586674,2
"Croissant, chocolate",4.772516303840277,-3.4803269323577695,2
"Croissant, fruit",4.103326841672357,-3.38110213093611,2
Brioche,5.940839134701827,-4.466035636902209,2
"Bread, Spanish coffee",0.5202601352325537,1.3945938033552387,0
Bagel,-0.4021268401600344,2.305369460801259,0
"Bagel, with raisins",-0.4499593978582303,2.190635241782751,0
"Bagel, with fruit other than raisins",-0.7037190224534365,2.055711008002358,0
Bread stuffing,-1.2018426418116785,-0.20255494099537857,1
Bread stuffing made with egg,-0.6199925570226082,-0.4379415485757977,1
"Breadsticks, NFS",2.115335516110633,2.087138361317093,0
"Breadsticks, hard, NFS",1.8413161221429524,2.8740665014584406,0
"Breadsticks, hard, reduced sodium",1.554199430149652,2.1804475017308125,0
"Breadsticks, soft, NFS",2.115335516110633,2.087138361317093,0
"Breadsticks, soft, fast food / restaurant",2.115335516110633,2.087138361317093,0
"Breadsticks, soft, frozen",1.2549679720339209,2.0559411262666734,0
"Breadsticks, soft, with parmesan cheese, fast food / restaurant",2.2284340612450317,1.9315148923566035,0
"Breadsticks, soft, stuffed or topped with melted cheese",2.724098904209775,0.8687972622212695,0
Croutons,3.454787570820204,0.7282242326441952,0
"Muffin, English",-0.5383953739544276,1.999251655856917,0
"Muffin, English, with raisins",-0.5739839967365894,1.9125226881580266,0
"Muffin, English, cheese",-0.09186901190477506,1.5231741945729056,0
"Muffin, English, with fruit other than raisins",-0.3162669471050124,2.1603175937124024,0
Melba toast,1.1097758178524273,2.9719403845736476,0
Anisette toast,0.6617118493404278,1.0531572941944993,0
Pannetone,1.717475312083624,0.9136114309370567,0
Zwieback toast,1.2182121013233995,0.5821597323037847,0
"Bread, whole grain white",0.5824865308971706,2.910795800815442,0
"Bread, whole grain white, toasted",0.9179680942138218,2.983196998778464,0
"Bagel, whole grain white",-0.46445240296351226,2.017103661662166,0
"Bread, whole wheat",0.21060908293710268,1.787596502701353,0
"Bread, whole wheat, toasted",0.5800798540561845,1.912182733815612,0
"Bread, whole wheat, made from home recipe or purchased at bakery",0.46522029616471133,1.5217622272304752,0
"Bread, whole wheat, made from home recipe or purchased at bakery, toasted",0.8579912808932345,1.618466166317503,0
"Bread, chappatti or roti",0.5715554779801697,1.2075925310795768,0
"Bread, puri",2.2863457955593827,-0.45975858106964107,0
"Bread, paratha",0.7634433551466259,-0.4927506725776225,0
"Bread, whole wheat, with raisins",0.3438300021883959,1.1896787001770799,0
"Bread, whole wheat, with raisins, toasted",0.7377559106978172,1.2813735027915176,0
"Bread, sprouted wheat",-1.2552103908056733,1.0782866946632237,1
"Bread, sprouted wheat, toasted",-0.9890483650960188,1.2187329207473132,1
"Bread, wheat or cracked wheat",0.016106989736824676,1.9774048714244872,0
"Bread, wheat or cracked wheat, toasted",0.33215955688087295,2.0441653365988954,0
"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",0.10150701986113086,1.6651633333284073,0
"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery, toasted",0.41400165824695784,1.681799451667004,0
"Bread, wheat or cracked wheat, with raisins",0.07027649855052594,1.3229466152581892,0
"Bread, wheat or cracked wheat, with raisins, toasted",0.4006187294875811,1.351221032766359,0
"Bread, wheat or cracked wheat, reduced calorie and/or high fiber",-0.031513829624241256,2.541512279873944,0
"Bread, wheat or cracked wheat, reduced calorie and/or high fiber, toasted",0.2703559758924573,2.632245309746347,0
"Bread, French or Vienna, whole wheat",-0.5483508680536012,2.2416103150190523,0
"Bread, French or Vienna, whole wheat, toasted",-0.3061003406042448,2.291433065840941,0
"Bread, pita, whole wheat",-0.25376958254700893,1.6391123441395279,0
"Bread, pita, wheat or cracked wheat",-0.25376958254700893,1.6391123441395279,0
"Bagel, wheat",-0.46445240296351226,2.017103661662166,0
"Bagel, whole wheat",-0.46445240296351226,2.017103661662166,0
"Bagel, wheat, with raisins",-0.514741435252708,1.9193680376434668,0
"Bagel, whole wheat, with raisins",-0.514741435252708,1.9193680376434668,0
"Bagel, wheat, with fruit and nuts",-0.3276479848371569,1.8538675112622232,0
"Bagel, wheat bran",-0.46445240296351226,2.017103661662166,0
"Muffin, English, wheat bran",-0.6326941631537898,1.7909636655278356,0
"Muffin, English, wheat bran, with raisins",-0.6667874619606184,1.7131060311379838,0
"Muffin, English, wheat or cracked wheat",-0.6326941631537898,1.7909636655278356,0
"Muffin, English, whole wheat",-0.6326941631537898,1.7909636655278356,0
"Muffin, English, wheat or cracked wheat, with raisins",-0.66220412009021,1.7239736186901289,0
"Muffin, English, whole wheat, with raisins",-0.66220412009021,1.7239736186901289,0
"Muffin, English, whole grain white",-0.6326941631537898,1.7909636655278356,0
"Breadsticks, hard, whole wheat",2.655784332057259,2.5167994319081655,0
"Roll, wheat or cracked wheat",0.15948059599487943,1.3781236022824737,0
"Roll, wheat or cracked wheat, hot dog bun",0.2686583187808417,2.2036935427338795,0
"Roll, wheat or cracked wheat, hamburger bun",0.2686583187808417,2.2036935427338795,0
"Roll, whole wheat",0.15948059599487943,1.3781236022824737,0
"Roll, whole wheat, hot dog bun",0.4605008171469919,1.8278611814548746,0
"Roll, whole wheat, hamburger bun",0.4605008171469919,1.8278611814548746,0
"Roll, whole grain white",0.2784323378877147,2.4811981121128306,0
"Roll, whole grain white, hot dog bun",0.2784323378877147,2.4811981121128306,0
"Roll, whole grain white, hamburger bun",0.2784323378877147,2.4811981121128306,0
"Bread, rye",-0.013177347207162318,2.310022161156638,0
"Bread, rye, toasted",0.277415443802221,2.3538482149259963,0
"Bread, marble rye and pumpernickel",-0.013177347207162318,2.310022161156638,0
"Bread, marble rye and pumpernickel, toasted",0.277415443802221,2.3538482149259963,0
"Muffin, English, rye",-0.013177347207162318,2.310022161156638,0
"Bread, pumpernickel",0.027813435109337124,2.278503683660275,0
"Bread, pumpernickel, toasted",0.3382613387797164,2.3535176076718427,0
"Bagel, pumpernickel",-0.46445240296351226,2.017103661662166,0
"Muffin, English, pumpernickel",0.027813435109337124,2.278503683660275,0
"Bread, black",0.027813435109337124,2.278503683660275,0
"Bread, black, toasted",0.3382613387797164,2.3535176076718427,0
"Roll, rye",-0.013177347207162318,2.310022161156638,0
"Roll, pumpernickel",0.027813435109337124,2.278503683660275,0
"Bread, oatmeal",-0.29237462630545863,1.4704131322215483,0
"Bread, oatmeal, toasted",0.010746507147031858,1.5191572124358754,0
"Bread, oat bran",0.12646710591455382,1.7029978339253344,0
"Bread, oat bran, toasted",0.010746507147031858,1.5191572124358754,0
"Bagel, oat bran",-0.46445240296351226,2.017103661662166,0
"Roll, oatmeal",-0.29237462630545863,1.4704131322215483,0
"Muffin, English, oat bran",-0.29237462630545863,1.4704131322215483,0
"Muffin, English, oat bran, with raisins",-0.35334747390064963,1.4370852862295647,0
"Bread, multigrain, toasted",0.8213029147380023,2.160619635858628,0
"Bread, multigrain",0.4438877237424149,2.047088596672206,0
"Bread, multigrain, with raisins",0.31006668555909034,1.95699718668113,0
"Bread, multigrain, with raisins, toasted",0.6808984167710807,2.0781440299657956,0
"Bread, multigrain, reduced calorie and/or high fiber",-0.031513829624241256,2.541512279873944,0
"Bread, multigrain, reduced calorie and/or high fiber, toasted",0.2703559758924573,2.632245309746347,0
"Roll, multigrain",0.44434003150582696,2.168212213379817,0
"Roll, multigrain, hot dog bun",0.44434003150582696,2.168212213379817,0
"Roll, multigrain, hamburger bun",0.44434003150582696,2.168212213379817,0
"Bagel, multigrain",-0.46445240296351226,2.017103661662166,0
"Bagel, multigrain, with raisins",-0.514741435252708,1.9193680376434668,0
"Muffin, English, multigrain",-0.6326941631537898,1.7909636655278356,0
"Bread, barley",0.016106989736824676,1.9774048714244872,0
"Bread, barley, toasted",0.33215955688087295,2.0441653365988954,0
"Bread, soy",0.935458879748372,2.5373337966402456,0
"Bread, soy, toasted",1.3134589754673818,2.600184568105057,0
"Bread, sunflower meal",1.0889873966943542,1.7823808055162145,0
"Bread, sunflower meal, toasted",1.4882554989484296,1.782145850121527,0
"Bread, rice",-0.8687340122435803,0.9508850533728559,0
"Bread, rice, toasted",-0.5996430421063268,1.005738116120478,0
"Injera, Ethiopian bread",-2.5030200164651757,0.44890647568123987,1
"Bread, gluten free",-0.8687340122435803,0.9508850533728559,0
"Bread, gluten free, toasted",-0.5996430421063268,1.005738116120478,0
"Breadsticks, hard, gluten free",3.5556502102816934,1.898729554732223,0
"Roll, gluten free",-0.9874856226644285,1.2214752589328048,0
"Biscuit, NFS",3.496316892388219,-1.5859857704719813,0
"Biscuit, from refrigerated dough",1.7106020107204771,0.4986682710695926,0
"Biscuit, from fast food / restaurant",3.496316892388219,-1.5859857704719813,0
"Biscuit, home recipe",3.130086932199893,-2.2001595737703212,0
"Biscuit, wheat",3.720589287113396,-1.013237898333233,0
"Biscuit, cheese",3.995728397721951,-2.1684479142144495,0
Biscuit with fruit,3.055945133841448,-1.3148720998844412,0
Scone,3.5667491542797585,-2.940095271051892,2
"Scone, with fruit",3.1217626971488475,-2.5323339387657127,0
"Cornbread, prepared from mix",1.3742811266724138,0.24326768763888174,0
"Cornbread, made from home recipe",0.5520361396770093,0.7130968189330233,0
Cornbread stuffing,-0.7597701961371682,0.6250545929322228,1
"Cornbread muffin, stick, round",0.4723607973566952,1.1695477852162726,0
"Cornbread muffin, stick, round, made from home recipe",0.8842817760039826,0.812168378793364,0
"Corn flour patty or tart, fried",-0.9447112604617821,0.8991875488255883,1
"Corn pone, baked",-1.126977652144992,0.9810614189109172,1
"Corn pone, fried",-0.33985995936296387,0.419468005024839,0
"Gordita/sope shell, plain, no filling",0.4742314517790642,1.3439884345349915,0
Hush puppy,1.6939551442535012,1.4928314354681034,0
Johnnycake,0.720707169980268,1.447737296683634,0
Spoonbread,-0.4163878983539629,-0.05994217484729245,1
"Tortilla, NFS",-0.027611819969405576,1.2033384886293281,0
"Tortilla, corn",-0.8929312611418503,0.8631475541559215,0
"Tortilla, flour",0.832092781005496,1.5351873830220317,0
"Tortilla, whole wheat",2.4681159425994212,1.997397675144796,0
"Taco shell, corn",3.1290877322946957,-0.1843091456618719,0
"Taco shell, flour",4.307473592520738,-0.5915447798998312,0
Arepa Dominicana,1.8406389161332872,-2.361952359446428,0
"Muffin, NFS",1.3261414901537028,-0.29068788604903206,0
"Muffin, fruit",1.3261414901537028,-0.29068788604903206,0
"Muffin, fruit, low fat",-0.6490953122035991,0.6938231753900281,0
"Muffin, chocolate chip",2.333161465533273,-0.6128260467442288,0
"Muffin, chocolate",2.378089547357649,-0.28784008379525056,0
"Muffin, whole wheat",2.044240605589121,-0.33500303095413725,0
"Muffin, wheat",1.7851291336480024,-0.25233568560024133,0
"Muffin, whole grain",1.7851291336480024,-0.25233568560024133,0
"Muffin, wheat bran",-0.06917376646054638,0.6180503426912712,0
"Muffin, bran with fruit, lowfat",-1.3927290205884464,0.7634872335101345,1
"Muffin, oatmeal",1.811995676302694,-0.44016465822353923,0
"Muffin, oat bran",1.183123091135545,2.25643072320951,0
"Muffin, plain",1.3939038757071833,-0.16792184582708927,0
"Muffin, cheese",3.113628851076058,-1.0885821386588252,0
"Muffin, pumpkin",0.31681829330005395,0.08150067116979601,0
"Muffin, zucchini",0.498054153982217,-0.05519007251337318,0
"Muffin, carrot",0.47071140426828634,0.1330710600850113,0
Popover,1.4091828404494375,0.07212430197647614,5
"Bread, Boston Brown",0.016106989736824676,1.9774048714244872,0
"Bread, nut",2.040531032543735,-0.226417709494777,0
"Bread, pumpkin",0.31681829330005395,0.08150067116979601,0
"Bread, fruit",1.559793883678576,-0.16667811286573406,0
"Bread, zucchini",0.498054153982217,-0.05519007251337318,0
"Bread, Irish soda",1.0505222288981737,-0.6103533562274427,0
"Cake or cupcake, NFS",0.7457844542214767,-0.7498211803318926,0
"Cake, angel food",-1.5825989759659942,0.29391880523560404,0
"Cake or cupcake, apple",0.8865040861152331,-0.9354806723730082,0
"Cake or cupcake, banana",0.9494542900553496,-0.8770170203460095,0
"Cake or cupcake, Black Forest",0.06733888830898688,-1.0783777480819514,0
"Cake, Boston cream pie",-0.8016011173025137,-0.5209896038765409,0
"Cake or cupcake, carrot",0.8786443492234045,-0.7844308101927424,0
"Cake or cupcake, coconut",1.079053557037364,-1.700253662161427,0
"Cheesecake, plain",4.77733038340194,-6.051101556597398,2
"Cheesecake, fruit",4.082717144746312,-5.433020388271553,2
"Cheesecake, chocolate",4.959341109055623,-5.681789901213606,2
"Cake or cupcake, chocolate with white icing, bakery",0.7020715684600359,-0.5890073100325273,0
"Cake or cupcake, chocolate with white icing, from mix",0.7346560213538489,-0.5300841532862892,0
"Cake or cupcake, chocolate with chocolate icing, bakery",1.0557211086453102,-0.7782265601131633,0
"Cake or cupcake, chocolate with chocolate icing, from mix",1.0502542006395044,-0.6995712465596812,0
"Cake or cupcake, chocolate, no icing",1.0123553581641451,-0.06024998930799547,0
"Cake or cupcake, German chocolate",1.7128399754183472,-1.4245541860507407,0
"Cake or cupcake, gluten free",5.364052748828054,-4.977347989189459,2
"Cake, chocolate, flourless",5.364052748828054,-4.977347989189459,2
"Cake, cream",1.8089472818365717,-3.1354632469307626,0
"Snack cake, chocolate",1.7279743014800135,-0.5613756531631481,0
"Snack cake, white",0.7672254497072032,-0.4610360769820694,0
"Cake, fruit cake",-0.523911771731609,-0.04288975922426102,0
"Cake or cupcake, gingerbread",-0.18347941120006764,-0.05092799463514439,0
Ice cream cake,0.5418913742063826,-1.8764801519490193,0
"Cake, jelly roll",-1.2517913721006864,0.48794254286079314,0
"Cake or cupcake, lemon",0.23765074280140192,-0.6609942717511482,0
"Cake or cupcake, marble",0.9155856365901472,-0.8479192012961793,0
"Cake or cupcake, peanut butter",2.0483089541339816,-0.4167436619611337,0
"Cake, pound",1.385555891261064,-1.1366954663435003,0
"Cake or cupcake, pumpkin",0.8498396206724077,-0.817699533492286,0
"Cake or cupcake, red velvet",0.7020715684600359,-0.5890073100325273,0
"Cake or cupcake, spice",1.372086872723094,-1.0010359306422159,0
"Cake, sponge",-0.4542787268813781,0.8428392054751419,0
"Cake or cupcake, strawberry",0.034426876522440426,-0.6449489393146469,0
"Cake, torte",-0.2519852061593015,-0.7579014043792788,1
"Cake, tres leche",0.5904468581990491,-1.2968722447392318,0
"Cake, pineapple, upside down",0.2660848389028362,-1.6805084127736012,0
"Cake or cupcake, white with white icing, bakery",0.4386555013187496,-0.7203672743312025,0
"Cake or cupcake, white with white icing, from mix",0.4492545851234259,-0.6720373570198416,0
"Cake or cupcake, white with chocolate icing, bakery",0.7963990038309064,-0.9096094424476919,0
"Cake or cupcake, white with chocolate icing, from mix",0.7642615386959697,-0.8455631438522262,0
"Cake or cupcake, white, no icing",0.5310879306466596,-0.3041647813679912,0
"Cake, strawberry shortcake",-0.8593919179276932,-0.5205445770746037,1
"Cake or cupcake, zucchini",0.9038225361061182,-0.8673193365830947,0
"Cookie, batter or dough, raw",2.4280301093224996,-0.4014233109265797,0
"Cookie, NFS",3.54838995986579,-0.4369474906983665,0
"Cookie, almond",3.4464146540195455,-1.1587222676755966,0
"Cookie, applesauce",2.0732660399448846,-0.05326739350126756,0
"Cookie, biscotti",0.6617118493404278,1.0531572941944993,0
"Cookie, brownie, NS as to icing",1.5476443714001693,-0.2469999981883768,0
"Cookie, brownie, without icing",1.5476443714001693,-0.2469999981883768,0
"Cookie, brownie, with icing or filling",1.3257225857187014,-0.9572332589822075,0
"Cookie, brownie, reduced fat, NS as to icing",0.5524204443196613,0.6417299070032751,0
"Cookie, butterscotch, brownie",1.5476443714001693,-0.2469999981883768,0
"Cookie, bar, with chocolate",3.54838995986579,-0.4369474906983665,0
"Cookie, chocolate chip",3.54838995986579,-0.4369474906983665,0
"Cookie, chocolate chip, made from home recipe or purchased at a bakery",5.117243257900621,-3.4353895160727905,0
"Cookie, chocolate chip, reduced fat",2.1558640154670883,-0.2543578893619198,0
"Cookie, chocolate chip sandwich",1.5571565415351434,-0.6446165510022697,0
"Cookie, chocolate, made with rice cereal",2.949815210422206,-1.8793154496679456,0
"Cookie, chocolate, made with oatmeal and coconut, no bake",2.0732660399448846,-0.05326739350126756,0
"Cookie, chocolate or fudge",2.4452778177654966,0.1838844301498537,0
"Cookie, marshmallow, chocolate-covered",1.6366615887293223,-0.6838925842792841,0
"Cookie, marshmallow pie, chocolate covered",1.6366615887293223,-0.6838925842792841,0
"Cookie, chocolate, with icing or coating",4.022439293630599,-1.9807504504893274,0
"Cookie, sugar wafer, chocolate-covered",4.556112360521023,-2.9377714224950338,0
"Cookie, chocolate sandwich",3.1383083271720253,0.5245994065030354,0
"Cookie, chocolate sandwich, reduced fat",1.236403802434385,0.6312925025157275,0
"Cookie, chocolate, sandwich, with extra filling",3.2118430506814692,-0.5994704330573266,0
"Cookie, chocolate and vanilla sandwich",3.1383083271720253,0.5245994065030354,0
"Cookie, chocolate wafer",2.4452778177654966,0.1838844301498537,0
"Cookie, graham cracker with chocolate and marshmallow",3.484968870374149,-1.7143116514667487,0
"Cookie bar, with chocolate, nuts, and graham crackers",3.54838995986579,-0.4369474906983665,0
